,data,ratio,type
4852,pcc,0.007692307692307693,random
4853,pcc,0.0,random
4854,pcc,0.0,random
4855,pcc,0.0,random
4856,pcc,0.0,random
4857,pcc,0.007692307692307693,random
4858,pcc,0.0,random
4859,pcc,0.0,random
4860,pcc,0.0,random
4861,pcc,0.0,random
4862,pcc,0.0,random
4863,pcc,0.0,random
4864,pcc,0.007692307692307693,random
4865,pcc,0.0,random
4866,pcc,0.0,random
4867,pcc,0.0,random
4868,pcc,0.0,random
4869,pcc,0.0,random
4870,pcc,0.0,random
4871,pcc,0.0,random
4872,pcc,0.0,random
4873,pcc,0.0,random
4874,pcc,0.0,random
4875,pcc,0.0,random
4876,pcc,0.0,random
4877,pcc,0.0,random
4878,pcc,0.007692307692307693,random
4879,pcc,0.0,random
4880,pcc,0.0,random
4881,pcc,0.0,random
4882,pcc,0.0,random
4883,pcc,0.0,random
4884,pcc,0.0,random
4885,pcc,0.0,random
4886,pcc,0.0,random
4887,pcc,0.0,random
4888,pcc,0.0,random
4889,pcc,0.0,random
4890,pcc,0.015503875968992248,random
4891,pcc,0.007692307692307693,random
4892,pcc,0.007692307692307693,random
4893,pcc,0.0,random
4894,pcc,0.0,random
4895,pcc,0.0,random
4896,pcc,0.0,random
4897,pcc,0.015503875968992248,random
4898,pcc,0.007692307692307693,random
4899,pcc,0.015503875968992248,random
4900,pcc,0.0,random
4901,pcc,0.0,random
4902,pcc,0.0,random
4903,pcc,0.0,random
4904,pcc,0.007692307692307693,random
4905,pcc,0.015503875968992248,random
4906,pcc,0.0,random
4907,pcc,0.0,random
4908,pcc,0.0,random
4909,pcc,0.0,random
4910,pcc,0.0,random
4911,pcc,0.0,random
4912,pcc,0.007692307692307693,random
4913,pcc,0.0,random
4914,pcc,0.007692307692307693,random
4915,pcc,0.0,random
4916,pcc,0.0,random
4917,pcc,0.0,random
4918,pcc,0.007692307692307693,random
4919,pcc,0.0,random
4920,pcc,0.0,random
4921,pcc,0.0,random
4922,pcc,0.007692307692307693,random
4923,pcc,0.0,random
4924,pcc,0.0,random
4925,pcc,0.0,random
4926,pcc,0.007692307692307693,random
4927,pcc,0.015503875968992248,random
4928,pcc,0.0,random
4929,pcc,0.0,random
4930,pcc,0.0,random
4931,pcc,0.0,random
4932,pcc,0.0,random
4933,pcc,0.0,random
4934,pcc,0.0,random
4935,pcc,0.0,random
4936,pcc,0.0,random
4937,pcc,0.0,random
4938,pcc,0.015503875968992248,random
4939,pcc,0.007692307692307693,random
4940,pcc,0.0,random
4941,pcc,0.0,random
4942,pcc,0.0,random
4943,pcc,0.0,random
4944,pcc,0.0,random
4945,pcc,0.0,random
4946,pcc,0.007692307692307693,random
4947,pcc,0.0,random
4948,pcc,0.007692307692307693,random
4949,pcc,0.0,random
4950,pcc,0.0,random
4951,pcc,0.0,random
4952,pcc,0.007692307692307693,random
4953,pcc,0.0,random
4954,pcc,0.015503875968992248,random
4955,pcc,0.007692307692307693,random
4956,pcc,0.0,random
4957,pcc,0.0,random
4958,pcc,0.0,random
4959,pcc,0.0,random
4960,pcc,0.007692307692307693,random
4961,pcc,0.007692307692307693,random
4962,pcc,0.0,random
4963,pcc,0.007692307692307693,random
4964,pcc,0.007692307692307693,random
4965,pcc,0.007692307692307693,random
4966,pcc,0.0,random
4967,pcc,0.0,random
4968,pcc,0.007692307692307693,random
4969,pcc,0.0,random
4970,pcc,0.007692307692307693,random
4971,pcc,0.0,random
4972,pcc,0.007692307692307693,random
4973,pcc,0.0,random
4974,pcc,0.0,random
4975,pcc,0.0,random
4976,pcc,0.007692307692307693,random
4977,pcc,0.007692307692307693,random
4978,pcc,0.0,random
4979,pcc,0.0,random
4980,pcc,0.0,random
4981,pcc,0.0,random
4982,pcc,0.0,random
4983,pcc,0.0,random
4984,pcc,0.0,random
4985,pcc,0.0,random
4986,pcc,0.0,random
4987,pcc,0.007692307692307693,random
4988,pcc,0.007692307692307693,random
4989,pcc,0.0,random
4990,pcc,0.007692307692307693,random
4991,pcc,0.0,random
4992,pcc,0.007692307692307693,random
4993,pcc,0.007692307692307693,random
4994,pcc,0.0,random
4995,pcc,0.0,random
4996,pcc,0.0,random
4997,pcc,0.0,random
4998,pcc,0.0,random
4999,pcc,0.007692307692307693,random
5000,pcc,0.0,random
5001,pcc,0.0,random
5002,pcc,0.0,random
5003,pcc,0.0,random
5004,pcc,0.015503875968992248,random
5005,pcc,0.007692307692307693,random
5006,pcc,0.0,random
5007,pcc,0.0,random
5008,pcc,0.007692307692307693,random
5009,pcc,0.007692307692307693,random
5010,pcc,0.0,random
5011,pcc,0.0,random
5012,pcc,0.0,random
5013,pcc,0.0,random
5014,pcc,0.0,random
5015,pcc,0.0,random
5016,pcc,0.0,random
5017,pcc,0.007692307692307693,random
5018,pcc,0.0,random
5019,pcc,0.0,random
5020,pcc,0.007692307692307693,random
5021,pcc,0.007692307692307693,random
5022,pcc,0.0,random
5023,pcc,0.0,random
5024,pcc,0.0,random
5025,pcc,0.007692307692307693,random
5026,pcc,0.007692307692307693,random
5027,pcc,0.0,random
5028,pcc,0.007692307692307693,random
5029,pcc,0.0,random
5030,pcc,0.007692307692307693,random
5031,pcc,0.0,random
5032,pcc,0.0,random
5033,pcc,0.007692307692307693,random
5034,pcc,0.0,random
5035,pcc,0.007692307692307693,random
5036,pcc,0.0,random
5037,pcc,0.0,random
5038,pcc,0.015503875968992248,random
5039,pcc,0.0,random
5040,pcc,0.007692307692307693,random
5041,pcc,0.0,random
5042,pcc,0.0,random
5043,pcc,0.007692307692307693,random
5044,pcc,0.007692307692307693,random
5045,pcc,0.0,random
5046,pcc,0.0,random
5047,pcc,0.0,random
5048,pcc,0.0,random
5049,pcc,0.0,random
5050,pcc,0.007692307692307693,random
5051,pcc,0.007692307692307693,random
5052,pcc,0.007692307692307693,random
5053,pcc,0.007692307692307693,random
5054,pcc,0.007692307692307693,random
5055,pcc,0.0,random
5056,pcc,0.015503875968992248,random
5057,pcc,0.0,random
5058,pcc,0.0,random
5059,pcc,0.0,random
5060,pcc,0.015503875968992248,random
5061,pcc,0.007692307692307693,random
5062,pcc,0.0,random
5063,pcc,0.007692307692307693,random
5064,pcc,0.007692307692307693,random
5065,pcc,0.007692307692307693,random
5066,pcc,0.0,random
5067,pcc,0.0,random
5068,pcc,0.007692307692307693,random
5069,pcc,0.007692307692307693,random
5070,pcc,0.0,random
5071,pcc,0.0,random
5072,pcc,0.015503875968992248,random
5073,pcc,0.007692307692307693,random
5074,pcc,0.015503875968992248,random
5075,pcc,0.0,random
5076,pcc,0.0,random
5077,pcc,0.0234375,random
5078,pcc,0.007692307692307693,random
5079,pcc,0.0,random
5080,pcc,0.0,random
5081,pcc,0.015503875968992248,random
5082,pcc,0.0,random
5083,pcc,0.0,random
5084,pcc,0.0,random
5085,pcc,0.0,random
5086,pcc,0.0,random
5087,pcc,0.007692307692307693,random
5088,pcc,0.0,random
5089,pcc,0.0,random
5090,pcc,0.0,random
5091,pcc,0.0,random
5092,pcc,0.0,random
5093,pcc,0.0234375,random
5094,pcc,0.0,random
5095,pcc,0.0,random
5096,pcc,0.007692307692307693,random
5097,pcc,0.0,random
5098,pcc,0.0,random
5099,pcc,0.0,random
5100,pcc,0.0,random
5101,pcc,0.007692307692307693,random
5102,pcc,0.0,random
5103,pcc,0.0,random
5104,pcc,0.0,random
5105,pcc,0.007692307692307693,random
5106,pcc,0.0,random
5107,pcc,0.0,random
5108,pcc,0.0,random
5109,pcc,0.0,random
5110,pcc,0.007692307692307693,random
5111,pcc,0.0,random
5112,pcc,0.0,random
5113,pcc,0.007692307692307693,random
5114,pcc,0.0,random
5115,pcc,0.0,random
5116,pcc,0.0,random
5117,pcc,0.0,random
5118,pcc,0.0,random
5119,pcc,0.0,random
5120,pcc,0.0,random
5121,pcc,0.0,random
5122,pcc,0.0,random
5123,pcc,0.007692307692307693,random
5124,pcc,0.0,random
5125,pcc,0.0,random
5126,pcc,0.0,random
5127,pcc,0.0,random
5128,pcc,0.0,random
5129,pcc,0.0,random
5130,pcc,0.007692307692307693,random
5131,pcc,0.0,random
5132,pcc,0.0,random
5133,pcc,0.0,random
5134,pcc,0.0,random
5135,pcc,0.0,random
5136,pcc,0.007692307692307693,random
5137,pcc,0.007692307692307693,random
5138,pcc,0.0,random
5139,pcc,0.0,random
5140,pcc,0.007692307692307693,random
5141,pcc,0.007692307692307693,random
5142,pcc,0.007692307692307693,random
5143,pcc,0.0,random
5144,pcc,0.0,random
5145,pcc,0.0,random
5146,pcc,0.0,random
5147,pcc,0.007692307692307693,random
5148,pcc,0.0,random
5149,pcc,0.0,random
5150,pcc,0.015503875968992248,random
5151,pcc,0.0,random
5152,pcc,0.015503875968992248,random
5153,pcc,0.0,random
5154,pcc,0.0,random
5155,pcc,0.0,random
5156,pcc,0.0,random
5157,pcc,0.0,random
5158,pcc,0.0,random
5159,pcc,0.0,random
5160,pcc,0.0,random
5161,pcc,0.007692307692307693,random
5162,pcc,0.007692307692307693,random
5163,pcc,0.0,random
5164,pcc,0.0,random
5165,pcc,0.0,random
5166,pcc,0.007692307692307693,random
5167,pcc,0.0,random
5168,pcc,0.015503875968992248,random
5169,pcc,0.0,random
5170,pcc,0.0,random
5171,pcc,0.0,random
5172,pcc,0.0,random
5173,pcc,0.0,random
5174,pcc,0.0,random
5175,pcc,0.007692307692307693,random
5176,pcc,0.0,random
5177,pcc,0.007692307692307693,random
5178,pcc,0.0,random
5179,pcc,0.0,random
5180,pcc,0.0,random
5181,pcc,0.0,random
5182,pcc,0.0,random
5183,pcc,0.0,random
5184,pcc,0.007692307692307693,random
5185,pcc,0.007692307692307693,random
5186,pcc,0.0,random
5187,pcc,0.0,random
5188,pcc,0.0,random
5189,pcc,0.0,random
5190,pcc,0.007692307692307693,random
5191,pcc,0.0,random
5192,pcc,0.007692307692307693,random
5193,pcc,0.007692307692307693,random
5194,pcc,0.007692307692307693,random
5195,pcc,0.0,random
5196,pcc,0.0,random
5197,pcc,0.0,random
5198,pcc,0.007692307692307693,random
5199,pcc,0.0,random
5200,pcc,0.0,random
5201,pcc,0.0,random
5202,pcc,0.0,random
5203,pcc,0.0,random
5204,pcc,0.0,random
5205,pcc,0.007692307692307693,random
5206,pcc,0.0,random
5207,pcc,0.007692307692307693,random
5208,pcc,0.0,random
5209,pcc,0.007692307692307693,random
5210,pcc,0.0,random
5211,pcc,0.0,random
5212,pcc,0.007692307692307693,random
5213,pcc,0.007692307692307693,random
5214,pcc,0.0,random
5215,pcc,0.007692307692307693,random
5216,pcc,0.0,random
5217,pcc,0.0,random
5218,pcc,0.0,random
5219,pcc,0.015503875968992248,random
5220,pcc,0.0,random
5221,pcc,0.007692307692307693,random
5222,pcc,0.0,random
5223,pcc,0.0234375,random
5224,pcc,0.0,random
5225,pcc,0.0,random
5226,pcc,0.0,random
5227,pcc,0.007692307692307693,random
5228,pcc,0.0,random
5229,pcc,0.0,random
5230,pcc,0.007692307692307693,random
5231,pcc,0.0,random
5232,pcc,0.0,random
5233,pcc,0.0,random
5234,pcc,0.0,random
5235,pcc,0.015503875968992248,random
5236,pcc,0.0,random
5237,pcc,0.0,random
5238,pcc,0.0,random
5239,pcc,0.0,random
5240,pcc,0.0,random
5241,pcc,0.0,random
5242,pcc,0.0,random
5243,pcc,0.0,random
5244,pcc,0.0,random
5245,pcc,0.0,random
5246,pcc,0.0,random
5247,pcc,0.0,random
5248,pcc,0.007692307692307693,random
5249,pcc,0.007692307692307693,random
5250,pcc,0.015503875968992248,random
5251,pcc,0.0234375,random
5252,pcc,0.007692307692307693,random
5253,pcc,0.0,random
5254,pcc,0.007692307692307693,random
5255,pcc,0.015503875968992248,random
5256,pcc,0.007692307692307693,random
5257,pcc,0.0,random
5258,pcc,0.0,random
5259,pcc,0.0,random
5260,pcc,0.0,random
5261,pcc,0.0,random
5262,pcc,0.0,random
5263,pcc,0.0,random
5264,pcc,0.0,random
5265,pcc,0.007692307692307693,random
5266,pcc,0.0,random
5267,pcc,0.007692307692307693,random
5268,pcc,0.0,random
5269,pcc,0.0,random
5270,pcc,0.0,random
5271,pcc,0.0,random
5272,pcc,0.0,random
5273,pcc,0.0,random
5274,pcc,0.007692307692307693,random
5275,pcc,0.0,random
5276,pcc,0.0,random
5277,pcc,0.007692307692307693,random
5278,pcc,0.0,random
5279,pcc,0.0,random
5280,pcc,0.0,random
5281,pcc,0.0,random
5282,pcc,0.0,random
5283,pcc,0.007692307692307693,random
5284,pcc,0.0,random
5285,pcc,0.0,random
5286,pcc,0.0,random
5287,pcc,0.0,random
5288,pcc,0.0,random
5289,pcc,0.0,random
5290,pcc,0.0,random
5291,pcc,0.0,random
5292,pcc,0.0,random
5293,pcc,0.007692307692307693,random
5294,pcc,0.0,random
5295,pcc,0.0,random
5296,pcc,0.0,random
5297,pcc,0.007692307692307693,random
5298,pcc,0.007692307692307693,random
5299,pcc,0.0,random
5300,pcc,0.0,random
5301,pcc,0.0,random
5302,pcc,0.0,random
5303,pcc,0.007692307692307693,random
5304,pcc,0.0,random
5305,pcc,0.0,random
5306,pcc,0.015503875968992248,random
5307,pcc,0.007692307692307693,random
5308,pcc,0.007692307692307693,random
5309,pcc,0.0,random
5310,pcc,0.0,random
5311,pcc,0.007692307692307693,random
5312,pcc,0.0,random
5313,pcc,0.0,random
5314,pcc,0.0,random
5315,pcc,0.015503875968992248,random
5316,pcc,0.0,random
5317,pcc,0.007692307692307693,random
5318,pcc,0.007692307692307693,random
5319,pcc,0.0,random
5320,pcc,0.0,random
5321,pcc,0.0,random
5322,pcc,0.0,random
5323,pcc,0.0,random
5324,pcc,0.0,random
5325,pcc,0.007692307692307693,random
5326,pcc,0.0,random
5327,pcc,0.0,random
5328,pcc,0.0,random
5329,pcc,0.0,random
5330,pcc,0.0,random
5331,pcc,0.0,random
5332,pcc,0.0,random
5333,pcc,0.0,random
5334,pcc,0.0,random
5335,pcc,0.007692307692307693,random
5336,pcc,0.0,random
5337,pcc,0.0,random
5338,pcc,0.0,random
5339,pcc,0.0,random
5340,pcc,0.0,random
5341,pcc,0.007692307692307693,random
5342,pcc,0.007692307692307693,random
5343,pcc,0.0,random
5344,pcc,0.007692307692307693,random
5345,pcc,0.0,random
5346,pcc,0.0,random
5347,pcc,0.0,random
5348,pcc,0.0,random
5349,pcc,0.0,random
5350,pcc,0.0,random
5351,pcc,0.0,random
5352,pcc,0.0,random
5353,pcc,0.015503875968992248,random
5354,pcc,0.0,random
5355,pcc,0.0,random
5356,pcc,0.007692307692307693,random
5357,pcc,0.0,random
5358,pcc,0.0,random
5359,pcc,0.007692307692307693,random
5360,pcc,0.0,random
5361,pcc,0.0,random
5362,pcc,0.0,random
5363,pcc,0.0,random
5364,pcc,0.0,random
5365,pcc,0.0,random
5366,pcc,0.007692307692307693,random
5367,pcc,0.0,random
5368,pcc,0.0,random
5369,pcc,0.0234375,random
5370,pcc,0.007692307692307693,random
5371,pcc,0.007692307692307693,random
5372,pcc,0.007692307692307693,random
5373,pcc,0.0,random
5374,pcc,0.007692307692307693,random
5375,pcc,0.0,random
5376,pcc,0.0,random
5377,pcc,0.0,random
5378,pcc,0.0,random
5379,pcc,0.0,random
5380,pcc,0.0,random
5381,pcc,0.007692307692307693,random
5382,pcc,0.015503875968992248,random
5383,pcc,0.007692307692307693,random
5384,pcc,0.007692307692307693,random
5385,pcc,0.0,random
5386,pcc,0.0,random
5387,pcc,0.0,random
5388,pcc,0.0,random
5389,pcc,0.0,random
5390,pcc,0.0,random
5391,pcc,0.007692307692307693,random
5392,pcc,0.0,random
5393,pcc,0.007692307692307693,random
5394,pcc,0.0,random
5395,pcc,0.0,random
5396,pcc,0.007692307692307693,random
5397,pcc,0.0,random
5398,pcc,0.0,random
5399,pcc,0.007692307692307693,random
5400,pcc,0.0,random
5401,pcc,0.0,random
5402,pcc,0.007692307692307693,random
5403,pcc,0.0,random
5404,pcc,0.0,random
5405,pcc,0.0,random
5406,pcc,0.0,random
5407,pcc,0.0,random
5408,pcc,0.007692307692307693,random
5409,pcc,0.0,random
5410,pcc,0.0,random
5411,pcc,0.0,random
5412,pcc,0.0,random
5413,pcc,0.0,random
5414,pcc,0.0,random
5415,pcc,0.0,random
5416,pcc,0.0,random
5417,pcc,0.0,random
5418,pcc,0.0,random
5419,pcc,0.0,random
5420,pcc,0.0,random
5421,pcc,0.007692307692307693,random
5422,pcc,0.0,random
5423,pcc,0.0,random
5424,pcc,0.0,random
5425,pcc,0.015503875968992248,random
5426,pcc,0.0,random
5427,pcc,0.0,random
5428,pcc,0.0,random
5429,pcc,0.007692307692307693,random
5430,pcc,0.0,random
5431,pcc,0.0,random
5432,pcc,0.0,random
5433,pcc,0.0,random
5434,pcc,0.0,random
5435,pcc,0.015503875968992248,random
5436,pcc,0.0,random
5437,pcc,0.0,random
5438,pcc,0.0234375,random
5439,pcc,0.0,random
5440,pcc,0.0,random
5441,pcc,0.0,random
5442,pcc,0.015503875968992248,random
5443,pcc,0.0,random
5444,pcc,0.0,random
5445,pcc,0.007692307692307693,random
5446,pcc,0.007692307692307693,random
5447,pcc,0.0,random
5448,pcc,0.0,random
5449,pcc,0.0,random
5450,pcc,0.0,random
5451,pcc,0.0,random
5452,pcc,0.0,random
5453,pcc,0.0,random
5454,pcc,0.0,random
5455,pcc,0.015503875968992248,random
5456,pcc,0.015503875968992248,random
5457,pcc,0.0,random
5458,pcc,0.0,random
5459,pcc,0.007692307692307693,random
5460,pcc,0.015503875968992248,random
5461,pcc,0.0,random
5462,pcc,0.007692307692307693,random
5463,pcc,0.0,random
5464,pcc,0.0,random
5465,pcc,0.0,random
5466,pcc,0.0,random
5467,pcc,0.007692307692307693,random
5468,pcc,0.007692307692307693,random
5469,pcc,0.0,random
5470,pcc,0.007692307692307693,random
5471,pcc,0.0,random
5472,pcc,0.0,random
5473,pcc,0.0,random
5474,pcc,0.0,random
5475,pcc,0.0,random
5476,pcc,0.0,random
5477,pcc,0.0,random
5478,pcc,0.0234375,random
5479,pcc,0.0,random
5480,pcc,0.0,random
5481,pcc,0.0,random
5482,pcc,0.0,random
5483,pcc,0.0,random
5484,pcc,0.007692307692307693,random
5485,pcc,0.0,random
5486,pcc,0.0,random
5487,pcc,0.0,random
5488,pcc,0.007692307692307693,random
5489,pcc,0.0,random
5490,pcc,0.007692307692307693,random
5491,pcc,0.0,random
5492,pcc,0.0,random
5493,pcc,0.0,random
5494,pcc,0.0,random
5495,pcc,0.0,random
5496,pcc,0.0,random
5497,pcc,0.0,random
5498,pcc,0.007692307692307693,random
5499,pcc,0.0,random
5500,pcc,0.0,random
5501,pcc,0.0,random
5502,pcc,0.007692307692307693,random
5503,pcc,0.0,random
5504,pcc,0.0,random
5505,pcc,0.0,random
5506,pcc,0.0,random
5507,pcc,0.0,random
5508,pcc,0.007692307692307693,random
5509,pcc,0.007692307692307693,random
5510,pcc,0.0,random
5511,pcc,0.0,random
5512,pcc,0.0,random
5513,pcc,0.015503875968992248,random
5514,pcc,0.0,random
5515,pcc,0.0,random
5516,pcc,0.0,random
5517,pcc,0.0,random
5518,pcc,0.0,random
5519,pcc,0.0,random
5520,pcc,0.007692307692307693,random
5521,pcc,0.0,random
5522,pcc,0.0,random
5523,pcc,0.0,random
5524,pcc,0.0,random
5525,pcc,0.007692307692307693,random
5526,pcc,0.0,random
5527,pcc,0.0,random
5528,pcc,0.0,random
5529,pcc,0.015503875968992248,random
5530,pcc,0.0,random
5531,pcc,0.0,random
5532,pcc,0.0,random
5533,pcc,0.0,random
5534,pcc,0.0,random
5535,pcc,0.007692307692307693,random
5536,pcc,0.0,random
5537,pcc,0.0,random
5538,pcc,0.007692307692307693,random
5539,pcc,0.0,random
5540,pcc,0.0,random
5541,pcc,0.0,random
5542,pcc,0.0,random
5543,pcc,0.0,random
5544,pcc,0.0,random
5545,pcc,0.0,random
5546,pcc,0.0234375,random
5547,pcc,0.007692307692307693,random
5548,pcc,0.007692307692307693,random
5549,pcc,0.0,random
5550,pcc,0.0,random
5551,pcc,0.0,random
5552,pcc,0.0,random
5553,pcc,0.0,random
5554,pcc,0.0,random
5555,pcc,0.0,random
5556,pcc,0.0,random
5557,pcc,0.0,random
5558,pcc,0.0,random
5559,pcc,0.007692307692307693,random
5560,pcc,0.0,random
5561,pcc,0.0,random
5562,pcc,0.0,random
5563,pcc,0.007692307692307693,random
5564,pcc,0.0,random
5565,pcc,0.0,random
5566,pcc,0.015503875968992248,random
5567,pcc,0.007692307692307693,random
5568,pcc,0.0,random
5569,pcc,0.0,random
5570,pcc,0.0,random
5571,pcc,0.015503875968992248,random
5572,pcc,0.0,random
5573,pcc,0.007692307692307693,random
5574,pcc,0.007692307692307693,random
5575,pcc,0.007692307692307693,random
5576,pcc,0.007692307692307693,random
5577,pcc,0.0,random
5578,pcc,0.0,random
5579,pcc,0.0,random
5580,pcc,0.0,random
5581,pcc,0.0,random
5582,pcc,0.0,random
5583,pcc,0.0,random
5584,pcc,0.0,random
5585,pcc,0.0,random
5586,pcc,0.0,random
5587,pcc,0.0,random
5588,pcc,0.0,random
5589,pcc,0.0,random
5590,pcc,0.0,random
5591,pcc,0.0,random
5592,pcc,0.007692307692307693,random
5593,pcc,0.007692307692307693,random
5594,pcc,0.0,random
5595,pcc,0.007692307692307693,random
5596,pcc,0.0,random
5597,pcc,0.0,random
5598,pcc,0.007692307692307693,random
5599,pcc,0.015503875968992248,random
5600,pcc,0.007692307692307693,random
5601,pcc,0.0,random
5602,pcc,0.007692307692307693,random
5603,pcc,0.0,random
5604,pcc,0.007692307692307693,random
5605,pcc,0.0,random
5606,pcc,0.0,random
5607,pcc,0.0,random
5608,pcc,0.015503875968992248,random
5609,pcc,0.007692307692307693,random
5610,pcc,0.0,random
5611,pcc,0.0,random
5612,pcc,0.0,random
5613,pcc,0.007692307692307693,random
5614,pcc,0.0,random
5615,pcc,0.0,random
5616,pcc,0.0,random
5617,pcc,0.007692307692307693,random
5618,pcc,0.0,random
5619,pcc,0.007692307692307693,random
5620,pcc,0.0,random
5621,pcc,0.0,random
5622,pcc,0.0,random
5623,pcc,0.0,random
5624,pcc,0.0,random
5625,pcc,0.0,random
5626,pcc,0.0,random
5627,pcc,0.0,random
5628,pcc,0.0,random
5629,pcc,0.007692307692307693,random
5630,pcc,0.0,random
5631,pcc,0.007692307692307693,random
5632,pcc,0.007692307692307693,random
5633,pcc,0.0,random
5634,pcc,0.0,random
5635,pcc,0.007692307692307693,random
5636,pcc,0.0,random
5637,pcc,0.015503875968992248,random
5638,pcc,0.0,random
5639,pcc,0.0,random
5640,pcc,0.0,random
5641,pcc,0.0,random
5642,pcc,0.0,random
5643,pcc,0.0,random
5644,pcc,0.0,random
5645,pcc,0.0,random
5646,pcc,0.0,random
5647,pcc,0.007692307692307693,random
5648,pcc,0.0,random
5649,pcc,0.0,random
5650,pcc,0.007692307692307693,random
5651,pcc,0.0,random
5652,pcc,0.007692307692307693,random
5653,pcc,0.007692307692307693,random
5654,pcc,0.0,random
5655,pcc,0.0,random
5656,pcc,0.007692307692307693,random
5657,pcc,0.0,random
5658,pcc,0.0,random
5659,pcc,0.0,random
5660,pcc,0.0,random
5661,pcc,0.0,random
5662,pcc,0.007692307692307693,random
5663,pcc,0.007692307692307693,random
5664,pcc,0.007692307692307693,random
5665,pcc,0.007692307692307693,random
5666,pcc,0.0,random
5667,pcc,0.0,random
5668,pcc,0.007692307692307693,random
5669,pcc,0.007692307692307693,random
5670,pcc,0.0,random
5671,pcc,0.0234375,random
5672,pcc,0.0,random
5673,pcc,0.007692307692307693,random
5674,pcc,0.0,random
5675,pcc,0.0,random
5676,pcc,0.0,random
5677,pcc,0.0,random
5678,pcc,0.007692307692307693,random
5679,pcc,0.015503875968992248,random
5680,pcc,0.0,random
5681,pcc,0.0,random
5682,pcc,0.0,random
5683,pcc,0.0,random
5684,pcc,0.0,random
5685,pcc,0.0,random
5686,pcc,0.0,random
5687,pcc,0.007692307692307693,random
5688,pcc,0.007692307692307693,random
5689,pcc,0.0,random
5690,pcc,0.007692307692307693,random
5691,pcc,0.015503875968992248,random
5692,pcc,0.0,random
5693,pcc,0.0,random
5694,pcc,0.007692307692307693,random
5695,pcc,0.0,random
5696,pcc,0.015503875968992248,random
5697,pcc,0.007692307692307693,random
5698,pcc,0.0,random
5699,pcc,0.0,random
5700,pcc,0.0,random
5701,pcc,0.007692307692307693,random
5702,pcc,0.007692307692307693,random
5703,pcc,0.0,random
5704,pcc,0.007692307692307693,random
5705,pcc,0.007692307692307693,random
5706,pcc,0.0,random
5707,pcc,0.0,random
5708,pcc,0.0,random
5709,pcc,0.0,random
5710,pcc,0.0,random
5711,pcc,0.015503875968992248,random
5712,pcc,0.0,random
5713,pcc,0.0,random
5714,pcc,0.015503875968992248,random
5715,pcc,0.0,random
5716,pcc,0.0,random
5717,pcc,0.0,random
5718,pcc,0.007692307692307693,random
5719,pcc,0.0,random
5720,pcc,0.0,random
5721,pcc,0.0,random
5722,pcc,0.0,random
5723,pcc,0.015503875968992248,random
5724,pcc,0.007692307692307693,random
5725,pcc,0.0,random
5726,pcc,0.007692307692307693,random
5727,pcc,0.0,random
5728,pcc,0.0,random
5729,pcc,0.0,random
5730,pcc,0.0,random
5731,pcc,0.0,random
5732,pcc,0.007692307692307693,random
5733,pcc,0.0,random
5734,pcc,0.007692307692307693,random
5735,pcc,0.0,random
5736,pcc,0.0,random
5737,pcc,0.007692307692307693,random
5738,pcc,0.0,random
5739,pcc,0.0,random
5740,pcc,0.0,random
5741,pcc,0.0,random
5742,pcc,0.0,random
5743,pcc,0.007692307692307693,random
5744,pcc,0.0,random
5745,pcc,0.0,random
5746,pcc,0.0,random
5747,pcc,0.007692307692307693,random
5748,pcc,0.0,random
5749,pcc,0.0,random
5750,pcc,0.0,random
5751,pcc,0.007692307692307693,random
5752,pcc,0.0,random
5753,pcc,0.015503875968992248,random
5754,pcc,0.0,random
5755,pcc,0.0,random
5756,pcc,0.007692307692307693,random
5757,pcc,0.0,random
5758,pcc,0.0,random
5759,pcc,0.0,random
5760,pcc,0.0,random
5761,pcc,0.0,random
5762,pcc,0.0,random
5763,pcc,0.0,random
5764,pcc,0.0,random
5765,pcc,0.015503875968992248,random
5766,pcc,0.007692307692307693,random
5767,pcc,0.015503875968992248,random
5768,pcc,0.0,random
5769,pcc,0.007692307692307693,random
5770,pcc,0.0,random
5771,pcc,0.0,random
5772,pcc,0.0,random
5773,pcc,0.0,random
5774,pcc,0.0,random
5775,pcc,0.0,random
5776,pcc,0.007692307692307693,random
5777,pcc,0.015503875968992248,random
5778,pcc,0.0,random
5779,pcc,0.007692307692307693,random
5780,pcc,0.0,random
5781,pcc,0.0,random
5782,pcc,0.007692307692307693,random
5783,pcc,0.007692307692307693,random
5784,pcc,0.0,random
5785,pcc,0.0,random
5786,pcc,0.0,random
5787,pcc,0.007692307692307693,random
5788,pcc,0.0,random
5789,pcc,0.0,random
5790,pcc,0.007692307692307693,random
5791,pcc,0.0,random
5792,pcc,0.0,random
5793,pcc,0.007692307692307693,random
5794,pcc,0.0,random
5795,pcc,0.0,random
5796,pcc,0.007692307692307693,random
5797,pcc,0.0,random
5798,pcc,0.0,random
5799,pcc,0.0,random
5800,pcc,0.0,random
5801,pcc,0.0,random
5802,pcc,0.0,random
5803,pcc,0.007692307692307693,random
5804,pcc,0.007692307692307693,random
5805,pcc,0.0234375,random
5806,pcc,0.0,random
5807,pcc,0.0,random
5808,pcc,0.0,random
5809,pcc,0.0,random
5810,pcc,0.0,random
5811,pcc,0.0,random
5812,pcc,0.0,random
5813,pcc,0.007692307692307693,random
5814,pcc,0.0,random
5815,pcc,0.0,random
5816,pcc,0.007692307692307693,random
5817,pcc,0.0,random
5818,pcc,0.0,random
5819,pcc,0.0,random
