orf_name,deg,eff,sens,trans,eigenvec_centr,closeness_centr,smallest_eigenvec,neighbor_degree,gene1,Systematic gene name
pop1-5002,21,1.633094954479304,1.051880377850021,0.4714285714285714,0.0001223654342698524,0.23268971710821734,-0.0004408172942056122,19.19047619047619,pop1-5002,YNL221C
pop5-5006,25,2.282157622034173,0.9760239676721618,0.36333333333333334,0.00012460891456729346,0.2314322718949578,-0.00042829827450431416,16.4,pop5-5006,YAL033W
pop7-5001,21,1.633090880009872,0.8366520320915225,0.30952380952380953,0.0001364578254308672,0.23000443852640923,-0.00041265767781909445,17.238095238095237,pop7-5001,YBR167C
prp24-ts,24,1.505278967673322,2.092909524782786,0.5869565217391305,0.0014848544733228513,0.22913995135971701,-0.0005301917159401987,44.666666666666664,prp24-ts,YMR268C
prp4-ts,47,4.810021377574364,2.186797008037716,0.4958371877890842,0.00386264053860111,0.2437211927382184,-0.000537649904237729,45.170212765957444,prp4-ts,YPR178W
rnh70,12,0.7177210493187439,1.431985110329414,0.7272727272727273,0.00011926563631080952,0.20956001294079585,-0.0004488855257254339,22.083333333333332,rnh70,YGR276C
rpc11-5001,39,3.945878720009086,1.3175541269003717,0.2941970310391363,0.0026036479545648284,0.24285312587871402,-0.0004852631201236336,33.1025641025641,rpc11-5001,YDR045C
rpc34-1,17,0.9916120722759842,0.897043016032609,0.47058823529411764,0.00012228142084277162,0.22838254737769942,-0.0004226828220754542,20.705882352941178,rpc34-1,YNR003C
rpc53-5001,12,0.5156557013171935,1.0214709486319,0.7272727272727273,0.00011714389219505632,0.22596258666550387,-0.0004006657840500015,24.0,rpc53-5001,YDL150W
rpc82-5001,8,0.29010041128725644,1.2001339550045267,0.8571428571428571,2.438522031268654e-05,0.21076178468296253,-0.00042491495612781557,21.375,rpc82-5001,YPR190C
rpo31-698,31,2.600652220974925,1.2127890262231198,0.3096774193548387,0.0020493917680217645,0.24420358152686145,-0.00048049200100329327,35.354838709677416,rpo31-698,YOR116C
rpp1-5003,14,0.8005027111178946,1.1346711988969571,0.6703296703296703,7.602979762527479e-05,0.22419312970494074,-0.0004082394237602506,20.857142857142858,rpp1-5003,YHR062C
sui2-5001,11,0.8196724339958421,0.4052978055429812,0.18181818181818182,7.315015615430387e-05,0.24684418615729053,-0.0002377011645284705,21.454545454545453,sui2-5001,YJR007W
tfc1-e447k,16,1.273844894782626,1.365409117123129,0.55,9.308482758444857e-05,0.21470892894137145,-0.0004389866063408994,17.625,tfc1-e447k,YBR123C
tfc3-g349e,9,0.36367514129037026,1.0754586027118316,0.5555555555555556,8.033507148155465e-05,0.23152533285675989,-0.0004544973527797465,26.22222222222222,tfc3-g349e,YAL001C
tfc4-5001,19,1.6705760586358687,1.1855632095830084,0.42105263157894735,0.00029961637248928627,0.23028040705683686,-0.0004652720271690558,22.94736842105263,tfc4-5001,YGR047C
tfc6-m1,12,0.702208604284477,1.2564537177900137,0.6666666666666666,7.660452041670992e-05,0.21385828071478685,-0.00044045691491612267,19.833333333333332,tfc6-m1,YDR362C
tfc8-5001,24,1.9617472757905723,0.8232165817101734,0.34057971014492755,0.00014326336530876525,0.24138252282466927,-0.00042787849744203355,19.666666666666668,tfc8-5001,YPL007C
clg1,1,0.025350046252454253,2.035587986590136,0.0,1.3727086491360359e-08,0.17877596080866626,-0.0005836070007831813,13.0,clg1,YGL215W
bds1,13,2.3826837340702975,0.8748897315305564,0.32051282051282054,8.18638496350052e-07,0.2176853602184415,-0.0005462227343192873,9.23076923076923,bds1,YOL164W
dnf1,10,1.018805483751589,1.0001938798065833,0.5555555555555556,2.0039715873029656e-06,0.21752088318012006,-0.0005169025485660952,11.0,dnf1,YER166W
hxt13,18,1.6184792462285253,0.5650526200532636,0.3137254901960784,9.29548771517302e-06,0.235674004002183,-0.0005450336722847852,16.166666666666668,hxt13,YEL069C
isd11-5003,10,0.9719527066941865,1.0134514967027368,0.6222222222222222,1.1044583508552067e-06,0.21763050690857166,-0.0005416705651751193,11.1,isd11-5003,YER048W-A
met2,8,0.5387621166633856,0.827127798952336,0.5357142857142857,2.4064096569492692e-06,0.21694716570375952,-0.0005526228711517726,15.125,met2,YNL277W
